startup_name,founded_year,country,continent,industry,funding_stage,funding_stage_group,size_employees,size_revenue,size_funding,size_valuation,tech_stack,total_funding_millions,number_employees,annual_revenue_millions,valuation_billions,customers_millions,social_media_followers,revenue_per_employee,funding_per_employee,valuation_per_employee,revenue_per_customer,funding_per_customer,valuation_per_customer,funding_to_revenue,valuation_to_revenue,revenue_to_funding,followers_per_customer,success_score,acquired,ipo,cluster,ratio_cluster_new,ratio_pca1_new,ratio_pca2_new
Startup_71,2009-01-01,Brazil,South America,FinTech,IPO,Late Stage,Small,High,High,High,"Python, AI",370.0,860.0,784.0,43.03,48.0,1880741.0,0.9105691056910569,0.429732868757259,49.976771196283394,16.0,7.551020408163265,878.1632653061224,0.4713375796178344,54.81528662420382,2.1132075471698113,38382.4693877551,8.0,0,1,4,1,-0.3586206773182947,0.06486515847979638
Startup_72,2008-01-01,India,Asia,E-commerce,Series C,Growth Stage,Large,Medium,Low,Low,"Node.js, React",14.0,4705.0,340.0,6.57,80.0,2873936.0,0.07224819379515512,0.0029749256268593286,1.3960900977475563,4.197530864197531,0.1728395061728395,81.11111111111111,0.04105571847507331,19.266862170087975,22.666666666666668,35480.69135802469,5.0,1,1,1,1,-0.9124966617598932,-0.28820913487368927
Startup_73,2011-01-01,USA,North America,E-commerce,Series B,Growth Stage,Small,High,High,Low,"C++, ML",455.0,168.0,612.0,9.67,11.0,470816.0,3.621301775147929,2.6923076923076925,57.218934911242606,51.0,37.916666666666664,805.8333333333334,0.7422512234910277,15.774877650897226,1.3421052631578947,39234.666666666664,6.0,0,1,4,1,0.8205831546181946,1.1615571391111978
Startup_74,2007-01-01,France,Europe,Healthcare,Series A,Growth Stage,Medium,High,High,Low,"Node.js, React",300.0,1471.0,599.0,1.85,20.0,4353758.0,0.406929347826087,0.20380434782608695,1.2567934782608696,28.523809523809526,14.285714285714286,88.0952380952381,0.5,3.0833333333333335,1.9900332225913622,207321.80952380953,8.0,0,0,4,1,0.20230273498310386,-0.19868032871286606
Startup_75,2017-01-01,Japan,Asia,FoodTech,Seed,Early Stage,Large,High,Low,High,"Python, AI",1.0,4353.0,738.0,41.18,64.0,2104413.0,0.16949931097841064,0.00022967386311437759,9.457969683050068,11.353846153846154,0.015384615384615385,633.5384615384615,0.0013531799729364006,55.723951285520975,369.0,32375.584615384614,2.0,1,1,1,0,-0.9461201868255734,-0.06827250194234963
Startup_76,2000-01-01,Japan,Asia,E-commerce,Seed,Early Stage,Large,Low,Low,Medium,"PHP, Laravel",62.0,2824.0,108.0,16.0,3.0,1996260.0,0.03823008849557522,0.021946902654867255,5.663716814159292,27.0,15.5,4000.0,0.5688073394495413,146.78899082568807,1.7142857142857142,499065.0,1.0,1,0,4,1,1.9525756950771083,-0.3061570648798662
Startup_77,2012-01-01,Canada,North America,EdTech,Series B,Growth Stage,Large,High,High,Low,"Java, Spring",267.0,4643.0,919.0,3.76,12.0,3898124.0,0.19788975021533162,0.05749354005167959,0.8096468561584841,70.6923076923077,20.53846153846154,289.2307692307692,0.2902173913043478,4.086956521739131,3.4291044776119404,299855.6923076923,1.0,1,0,4,1,1.1659286088193173,-0.28162759625055417
Startup_78,2013-01-01,India,Asia,E-commerce,Seed,Early Stage,Large,Low,Medium,High,"PHP, Laravel",189.0,2927.0,229.0,44.39,24.0,3026552.0,0.0782103825136612,0.06454918032786885,15.16051912568306,9.16,7.56,1775.6,0.8217391304347826,193.0,1.2052631578947368,121062.08,4.0,1,1,4,1,-0.0021859566568969624,-0.25040326357756865
Startup_79,2005-01-01,Brazil,South America,Healthcare,Series A,Growth Stage,Medium,High,High,Medium,"Java, Spring",438.0,1518.0,868.0,19.96,43.0,534264.0,0.5714285714285714,0.28834759710335744,13.140223831468072,19.727272727272727,9.954545454545455,453.6363636363636,0.5040276179516686,22.96892980437284,1.9772209567198178,12142.363636363636,4.0,1,0,1,1,-0.42835884344307684,-0.112502944807224
Startup_80,2002-01-01,China,Asia,AI,Series C,Growth Stage,Small,High,Low,High,"PHP, Laravel",113.0,428.0,554.0,27.5,56.0,2067354.0,1.2913752913752914,0.2634032634032634,64.1025641025641,9.719298245614034,1.9824561403508771,482.4561403508772,0.2036036036036036,49.549549549549546,4.859649122807017,36269.36842105263,6.0,0,1,1,1,-0.6820636385996008,0.10588582994866598
Startup_81,2021-01-01,UK,Europe,FoodTech,IPO,Late Stage,Medium,High,Medium,Medium,"Node.js, React",218.0,2288.0,679.0,23.91,91.0,4152000.0,0.2966360856269113,0.09523809523809523,10.445609436435124,7.380434782608695,2.369565217391304,259.89130434782606,0.3205882352941177,35.161764705882355,3.1004566210045663,45130.434782608696,8.0,0,1,1,1,-0.7337238151766666,-0.21743987735421438
Startup_82,2005-01-01,China,Asia,E-commerce,Series A,Growth Stage,Large,High,Low,Medium,"Java, Spring",96.0,4050.0,656.0,17.14,66.0,4080920.0,0.1619353246112071,0.02369785238212787,4.2310540607257465,9.791044776119403,1.4328358208955223,255.82089552238807,0.1461187214611872,26.088280060882802,6.762886597938144,60909.253731343284,3.0,0,1,1,1,-0.6907003936571988,-0.2721994625278505
Startup_83,2016-01-01,Australia,Oceania,Energy,Series C,Growth Stage,Large,Medium,Low,Low,"C++, ML",113.0,2671.0,494.0,9.07,21.0,3099819.0,0.18488023952095808,0.04229041916167665,3.394461077844311,22.454545454545453,5.136363636363637,412.27272727272725,0.22828282828282828,18.32323232323232,4.333333333333333,140900.86363636365,6.0,1,1,4,1,-0.19382778082630642,-0.27083397806614445
Startup_84,2005-01-01,China,Asia,Energy,Series A,Growth Stage,Large,High,High,High,"Java, Spring",438.0,4725.0,838.0,46.66,12.0,1108667.0,0.177316969953449,0.09267879813796022,9.873042742276766,64.46153846153847,33.69230769230769,3589.230769230769,0.5220500595947557,55.61382598331347,1.9088838268792712,85282.07692307692,6.0,1,0,4,1,1.6884171221962365,-0.24117779270387354
Startup_85,2010-01-01,UK,Europe,Energy,Series B,Growth Stage,Large,High,Medium,High,"C++, ML",228.0,4885.0,985.0,28.14,83.0,1531764.0,0.20159639787146952,0.04666393778141629,5.759312320916905,11.726190476190476,2.7142857142857144,335.0,0.23123732251521298,28.539553752535497,4.301310043668122,18235.285714285714,4.0,1,1,1,1,-0.7239209466427247,-0.255580009348398
Startup_86,2011-01-01,UK,Europe,AI,Series B,Growth Stage,Large,Medium,High,Low,"PHP, Laravel",349.0,4395.0,494.0,0.41,44.0,3113439.0,0.11237488626023658,0.07939035486806187,0.09326660600545951,10.977777777777778,7.7555555555555555,9.11111111111111,0.705050505050505,0.8282828282828283,1.4114285714285715,69187.53333333334,3.0,0,1,1,1,-0.5543857077010618,-0.2760075020208934
Startup_87,2006-01-01,USA,North America,Tech,Series C,Growth Stage,Large,High,High,Low,"Java, Spring",479.0,3651.0,727.0,8.02,36.0,1288611.0,0.19906900328587077,0.13116100766703176,2.1960569550930997,19.64864864864865,12.945945945945946,216.75675675675674,0.657967032967033,11.016483516483516,1.5145833333333334,34827.32432432433,1.0,1,1,4,1,-0.3555371212276151,-0.24157190634046724
Startup_88,2020-01-01,India,Asia,Healthcare,IPO,Late Stage,Medium,High,Medium,High,"Java, Spring",139.0,1415.0,520.0,47.94,89.0,2389982.0,0.3672316384180791,0.0981638418079096,33.855932203389834,5.777777777777778,1.5444444444444445,532.6666666666666,0.2667946257197697,92.01535508637237,3.7142857142857144,26555.355555555554,6.0,1,0,1,1,-0.7537187442310106,-0.1503882948608957
Startup_89,2000-01-01,Brazil,South America,AI,Seed,Early Stage,Large,High,High,Medium,"Node.js, React",257.0,3117.0,863.0,13.55,56.0,2955915.0,0.2767799871712636,0.08242463117382938,4.345734445157152,15.140350877192983,4.508771929824562,237.71929824561403,0.2974537037037037,15.68287037037037,3.3449612403100777,51858.15789473684,3.0,1,0,1,1,-0.5735032962131751,-0.23923937207882548
Startup_90,2012-01-01,France,Europe,Energy,IPO,Late Stage,Small,High,High,Medium,"Java, Spring",496.0,1178.0,603.0,16.82,98.0,159923.0,0.5114503816793893,0.4206955046649703,14.266327396098388,6.090909090909091,5.01010101010101,169.8989898989899,0.8211920529801324,27.8476821192053,1.2132796780684105,1615.3838383838383,6.0,1,1,1,1,-0.8161295092492554,-0.07839135741082119
Startup_91,2020-01-01,Brazil,South America,Gaming,Seed,Early Stage,Small,Low,Low,High,"Node.js, React",32.0,487.0,217.0,30.13,24.0,277526.0,0.444672131147541,0.06557377049180328,61.74180327868852,8.68,1.28,1205.2,0.14678899082568808,138.21100917431193,6.575757575757576,11101.04,1.0,1,1,4,1,-0.5979022268346263,-0.08181160164619282
Startup_92,2007-01-01,China,Asia,E-commerce,IPO,Late Stage,Small,High,Low,High,"Node.js, React",9.0,1066.0,791.0,47.26,84.0,1688520.0,0.7413308341143393,0.008434864104967198,44.29240862230553,9.305882352941177,0.10588235294117647,556.0,0.011363636363636364,59.67171717171717,79.1,19864.941176470587,5.0,1,1,1,1,-0.8125909043416947,-0.05699568565208266
Startup_93,2014-01-01,India,Asia,FinTech,Series B,Growth Stage,Large,Low,Low,Medium,"PHP, Laravel",67.0,2765.0,93.0,24.54,29.0,4932557.0,0.033622559652928416,0.024222704266088215,8.872017353579176,3.1,2.2333333333333334,818.0,0.7127659574468085,261.06382978723406,1.3676470588235294,164418.56666666668,1.0,0,0,4,1,-0.33665763006176963,-0.2850855639579253
Startup_94,2008-01-01,Germany,Europe,Energy,Series A,Growth Stage,Small,Medium,Low,High,"Java, Spring",81.0,979.0,329.0,38.65,42.0,2704138.0,0.3357142857142857,0.0826530612244898,39.43877551020408,7.651162790697675,1.8837209302325582,898.8372093023256,0.24545454545454545,117.12121212121212,4.012195121951219,62886.93023255814,6.0,0,1,1,1,-0.5361558197640309,-0.1479583861949206
Startup_95,2006-01-01,India,Asia,EdTech,Series B,Growth Stage,Large,High,High,Low,"Python, AI",293.0,4767.0,808.0,3.39,16.0,2980031.0,0.16946308724832215,0.06145134228187919,0.7109899328859061,47.529411764705884,17.235294117647058,199.41176470588235,0.3621755253399258,4.19035846724351,2.748299319727891,175295.9411764706,7.0,0,0,4,1,0.45319279838099813,-0.27798560415048124
Startup_96,2004-01-01,France,Europe,AI,IPO,Late Stage,Large,Medium,Low,High,"PHP, Laravel",112.0,2838.0,341.0,39.03,13.0,4741222.0,0.12011271574498063,0.039450510743219445,13.747798520605848,24.357142857142858,8.0,2787.8571428571427,0.32748538011695905,114.12280701754386,3.017699115044248,338658.71428571426,1.0,0,1,4,1,1.0116779611518416,-0.2640614670636631
Startup_97,2009-01-01,USA,North America,FinTech,Seed,Early Stage,Small,High,Low,High,"Java, Spring",72.0,894.0,811.0,32.73,79.0,11859.0,0.906145251396648,0.08044692737430167,36.56983240223463,10.1375,0.9,409.12499999999994,0.08866995073891626,40.30788177339901,11.10958904109589,148.2375,3.0,1,1,1,1,-0.8216330457059404,-0.06496754506734927
Startup_98,2020-01-01,Germany,Europe,FoodTech,Series C,Growth Stage,Large,High,High,Low,"Python, AI",340.0,2505.0,710.0,10.07,8.0,1754075.0,0.2833200319233839,0.13567438148443736,4.018355945730248,78.88888888888889,37.77777777777778,1118.888888888889,0.4781997187060478,14.163150492264416,2.0821114369501466,194897.22222222222,9.0,0,1,4,1,1.6327729478012425,-0.233562265644941
Startup_99,2007-01-01,Germany,Europe,EdTech,Series C,Growth Stage,Large,Medium,High,Medium,"Python, AI",420.0,4821.0,262.0,22.57,11.0,1470291.0,0.05433430111986728,0.08710078805474906,4.680630443799253,21.833333333333332,35.0,1880.8333333333333,1.596958174904943,85.81749049429658,0.6223277909738717,122524.25,3.0,1,0,4,1,0.8674770092532226,-0.27218116320325725
Startup_100,2016-01-01,Brazil,South America,EdTech,Seed,Early Stage,Medium,Medium,Low,High,"C++, ML",55.0,2035.0,476.0,39.48,71.0,4283807.0,0.2337917485265226,0.027013752455795677,19.390962671905697,6.611111111111111,0.7638888888888888,548.3333333333334,0.11530398322851153,82.76729559748428,8.5,59497.319444444445,7.0,0,1,1,1,-0.6775514748618978,-0.2237134042105672
Startup_101,2007-01-01,USA,North America,EdTech,Series B,Growth Stage,Large,Medium,Medium,High,"PHP, Laravel",165.0,4329.0,346.0,45.48,46.0,3754030.0,0.07990762124711316,0.03810623556581986,10.503464203233257,7.361702127659575,3.5106382978723403,967.6595744680851,0.4755043227665706,131.06628242074927,2.0843373493975905,79872.97872340426,8.0,1,1,4,1,-0.43638128184653435,-0.2675176484718496
Startup_102,2000-01-01,China,Asia,FinTech,Series C,Growth Stage,Small,High,High,Low,"Python, AI",376.0,1018.0,924.0,9.17,7.0,608616.0,0.9067713444553483,0.3689892051030422,8.999018645731109,115.5,47.0,1146.25,0.4064864864864865,9.913513513513514,2.4509283819628647,76077.0,7.0,1,1,4,1,2.011868886805054,-0.05748082010913257
Startup_103,2018-01-01,UK,Europe,Energy,Series A,Growth Stage,Large,High,Low,High,"Node.js, React",110.0,4246.0,618.0,30.12,89.0,3331432.0,0.14551448080998353,0.025900635742877324,7.092064987049682,6.866666666666666,1.2222222222222223,334.6666666666667,0.1777059773828756,48.65912762520194,5.5675675675675675,37015.91111111111,2.0,0,1,1,1,-0.7731023512460454,-0.26657264979027184
Startup_104,2015-01-01,China,Asia,Logistics,IPO,Late Stage,Small,Low,High,Low,"Node.js, React",492.0,1064.0,29.0,11.6,93.0,3863345.0,0.027230046948356807,0.4619718309859155,10.892018779342724,0.30851063829787234,5.23404255319149,123.40425531914893,16.4,386.6666666666667,0.058823529411764705,41099.414893617024,9.0,0,1,1,1,-0.7595556526517265,-0.15559952867996085
Startup_105,2000-01-01,France,Europe,Logistics,Seed,Early Stage,Large,High,High,High,"Node.js, React",306.0,4780.0,805.0,47.77,55.0,127563.0,0.1683748169838946,0.06400334658021334,9.99163354946664,14.375,5.464285714285714,853.0357142857143,0.37965260545905705,59.267990074441684,2.6221498371335503,2277.910714285714,2.0,0,1,1,1,-0.5326833918637461,-0.24545769782567484
Startup_106,2008-01-01,Japan,Asia,E-commerce,IPO,Late Stage,Large,High,High,High,"Node.js, React",291.0,4908.0,707.0,38.82,94.0,4789305.0,0.1440211855775107,0.05927887553473212,7.907924220818904,7.442105263157894,3.0631578947368423,408.63157894736844,0.4110169491525424,54.83050847457627,2.421232876712329,50413.73684210526,7.0,1,1,1,1,-0.664058814425514,-0.2571459120289475
Startup_107,2012-01-01,Japan,Asia,E-commerce,Seed,Early Stage,Large,Medium,High,Low,"Python, AI",305.0,4485.0,352.0,11.13,65.0,4787479.0,0.07846633972358448,0.06798930004458315,2.481052162282657,5.333333333333333,4.621212121212121,168.63636363636363,0.8640226628895185,31.52974504249292,1.1503267973856208,72537.56060606061,7.0,0,0,1,1,-0.6524833921699692,-0.27866176415077254
Startup_108,2011-01-01,Brazil,South America,Tech,Series C,Growth Stage,Large,Low,Medium,High,"C++, ML",232.0,2772.0,92.0,47.42,28.0,3373415.0,0.03317706455102777,0.08366390191128742,17.10061305445366,3.1724137931034484,8.0,1635.1724137931035,2.4946236559139785,509.89247311827955,0.3948497854077253,116324.6551724138,2.0,0,1,4,1,-0.1061971165496805,-0.24533234309988886
Startup_109,2007-01-01,Japan,Asia,Tech,IPO,Late Stage,Small,Low,Low,High,"C++, ML",15.0,737.0,50.0,33.3,56.0,2255376.0,0.06775067750677506,0.02032520325203252,45.1219512195122,0.8771929824561403,0.2631578947368421,584.2105263157895,0.29411764705882354,652.9411764705883,3.125,39568.0,3.0,0,1,1,1,-0.7942342254083544,-0.1886274907682214
Startup_110,2022-01-01,USA,North America,E-commerce,Series C,Growth Stage,Small,High,Medium,Medium,"Python, AI",233.0,1152.0,999.0,14.27,3.0,1469544.0,0.8664353859496965,0.202081526452732,12.376409366869037,249.75,58.25,3567.5,0.233,14.27,4.269230769230769,367386.0,2.0,0,0,0,3,5.306182395603008,-0.12889425272203275
Startup_111,2002-01-01,USA,North America,FinTech,Series B,Growth Stage,Large,Medium,High,High,"Python, AI",455.0,4924.0,467.0,40.6,50.0,3568628.0,0.0948223350253807,0.09238578680203045,8.243654822335026,9.156862745098039,8.92156862745098,796.0784313725491,0.9722222222222222,86.75213675213675,1.0241228070175439,69973.09803921569,8.0,0,1,4,1,-0.3469586656425972,-0.2549466796956454
Startup_112,2021-01-01,Canada,North America,FinTech,Series B,Growth Stage,Large,High,High,High,"Node.js, React",407.0,4959.0,703.0,25.76,83.0,92066.0,0.14173387096774193,0.08205645161290323,5.193548387096774,8.369047619047619,4.845238095238095,306.6666666666667,0.578125,36.59090909090909,1.7230392156862746,1096.0238095238096,5.0,0,0,1,1,-0.76122475125409,-0.25554035269005687
Startup_113,2002-01-01,Germany,Europe,Logistics,Seed,Early Stage,Large,High,High,High,"Python, AI",292.0,3968.0,876.0,31.67,70.0,3982687.0,0.22071050642479215,0.07357016880826404,7.979339884101789,12.338028169014084,4.112676056338028,446.056338028169,0.3329532497149373,36.11174458380844,2.9897610921501707,56094.18309859155,8.0,0,1,1,1,-0.554174355610624,-0.24171447346415303
Startup_114,2011-01-01,UK,Europe,Gaming,IPO,Late Stage,Large,High,High,Medium,"Java, Spring",409.0,3815.0,591.0,18.04,70.0,1456937.0,0.15487421383647798,0.10718029350104821,4.727463312368973,8.32394366197183,5.76056338028169,254.08450704225353,0.6908783783783784,30.472972972972972,1.4414634146341463,20520.23943661972,3.0,0,0,1,1,-0.7013235772419166,-0.24814760817392917
Startup_115,2009-01-01,Brazil,South America,Energy,Series A,Growth Stage,Small,High,High,Medium,"C++, ML",282.0,693.0,601.0,16.2,61.0,734824.0,0.8659942363112392,0.40634005763688763,23.34293948126801,9.693548387096774,4.548387096774194,261.2903225806452,0.4684385382059801,26.910299003322258,2.1236749116607774,11852.0,8.0,0,1,1,1,-0.7349932082588431,-0.009074993159665217
Startup_116,2011-01-01,Australia,Oceania,Healthcare,Seed,Early Stage,Medium,Low,Medium,Low,"Node.js, React",181.0,1238.0,58.0,0.53,86.0,3656662.0,0.046811945117029866,0.14608555286521388,0.42776432606941084,0.6666666666666666,2.0804597701149423,6.091954022988506,3.0677966101694913,8.983050847457626,0.31868131868131866,42030.597701149425,9.0,0,1,1,1,-0.8885699296618575,-0.26536405718064693
Startup_117,2022-01-01,Brazil,South America,Tech,Series A,Growth Stage,Small,Medium,Low,High,"Python, AI",83.0,921.0,278.0,46.23,59.0,3778623.0,0.30151843817787416,0.09002169197396963,50.140997830802604,4.633333333333334,1.3833333333333333,770.5,0.2974910394265233,165.69892473118279,3.3095238095238093,62977.05,5.0,0,0,1,1,-0.6165929094183287,-0.12609424394237595
Startup_118,2011-01-01,Japan,Asia,AI,IPO,Late Stage,Large,Low,High,High,"PHP, Laravel",465.0,2947.0,144.0,43.92,57.0,4386676.0,0.048846675712347354,0.15773405698778833,14.898236092265943,2.4827586206896552,8.017241379310345,757.2413793103449,3.206896551724138,302.8965517241379,0.3090128755364807,75632.3448275862,7.0,0,1,1,1,-0.4401466844432029,-0.22679656416718907
Startup_119,2000-01-01,Japan,Asia,AI,Series A,Growth Stage,Medium,High,Low,High,"C++, ML",60.0,1298.0,732.0,34.24,2.0,2421331.0,0.5635103926096998,0.046189376443418015,26.358737490377212,244.0,20.0,11413.333333333334,0.08185538881309687,46.71214188267394,12.0,807110.3333333334,5.0,1,0,0,3,7.38604255656587,-0.19913360322269608
Startup_120,2007-01-01,Australia,Oceania,Energy,Series A,Growth Stage,Large,High,High,High,"C++, ML",420.0,4674.0,691.0,49.01,33.0,3276266.0,0.14780748663101603,0.08983957219251337,10.483422459893049,20.323529411764707,12.352941176470589,1441.4705882352941,0.6069364161849711,70.82369942196532,1.6413301662707838,96360.76470588235,4.0,1,0,4,1,0.1049775376444397,-0.24380950511275512
Startup_121,2008-01-01,Australia,Oceania,Logistics,Series A,Growth Stage,Small,High,Medium,Low,"Java, Spring",243.0,1172.0,634.0,8.77,80.0,385753.0,0.5404944586530265,0.2071611253196931,7.476555839727196,7.827160493827161,3.0,108.27160493827161,0.3826771653543307,13.811023622047244,2.598360655737705,4762.382716049383,1.0,1,1,1,1,-0.8546824095409026,-0.15328851403761207
Startup_122,2022-01-01,Australia,Oceania,FinTech,Series A,Growth Stage,Large,Low,High,Medium,"PHP, Laravel",455.0,3074.0,14.0,12.98,95.0,3334795.0,0.0045528455284552845,0.14796747967479676,4.221138211382113,0.14583333333333334,4.739583333333333,135.20833333333334,30.333333333333332,865.3333333333334,0.03070175438596491,34737.447916666664,3.0,0,0,1,1,-0.7599575537139294,-0.2742947171562376
